Id,BibleVersionId,Book,Testament,ChapterNumber,VerseNumber,Text
c35fe937-8e92-42d2-9916-5971da733ccd,1000005,Numbers,OT,21,14,"Wherefore it is said in the book of the wars of the LORD, What he did in the Red sea, and in the brooks of Arnon,"
4aa2e25f-a4dd-4ef9-bda1-65cdc537d148,1000005,Numbers,OT,21,15,"And at the stream of the brooks that goeth down to the dwelling of Ar, and lieth upon the border of Moab."
df216177-5a58-4ff3-b534-a2f94c4f50d5,1000005,Numbers,OT,21,16,"And from thence they went to Beer: that is the well of which the LORD spoke to Moses, Assemble the people, and I will give them water."
5a89f413-d8ca-4567-8497-feadb4493f36,1000005,Numbers,OT,21,17,"Then Israel sung this song, Spring up, O well; sing ye to it:"
6362f471-4ee7-4aca-9d42-738ec708c16d,1000005,Numbers,OT,21,18,"The princes digged the well, the nobles of the people digged it, by the direction of the lawgiver, with their staffs. And from the wilderness they went to Mattanah:"
ba220410-c976-44cd-bbea-f859cd4991d2,1000005,Numbers,OT,21,19,And from Mattanah to Nahaliel: and from Nahaliel to Bamoth:
3d9347b4-dd25-4633-b17a-7f8e22e96eb4,1000005,Numbers,OT,21,20,"And from Bamoth in the valley, that is in the country of Moab, to the top of Pisgah, which looketh towards Jeshimon."
939271dc-f68c-4554-a78d-561ce205e6cf,1000005,Numbers,OT,21,21,"And Israel sent messengers to Sihon king of the Amorites, saying,"
6eb3439c-25a8-497e-833c-b3272ae10d34,1000005,Numbers,OT,21,22,"Let me pass through thy land: we will not turn into the fields, or into the vineyards; we will not drink of the waters of the well: but we will go along by the king's high-way, until we have past thy borders."
2483fd4e-91ee-46b7-b51f-30ce12e92939,1000005,Numbers,OT,21,23,"And Sihon would not suffer Israel to pass through his border: but Sihon collected all his people, and went out against Israel into the wilderness: and he came to Jahaz, and fought against Israel:"
b270995b-7555-4954-a07a-e9eff0264c6b,1000005,Numbers,OT,21,24,"And Israel smote him with the edge of the sword, and possessed his land from Arnon to Jabbok, even to the children of Ammon: for the border of the children of Ammon was strong."
d104fb42-cf0c-469b-a623-beb8d19a483d,1000005,Numbers,OT,21,25,"And Israel took all these cities: and Israel dwelt in all the cities of the Amorites, in Heshbon, and in all its villages."
2beb9a45-7f66-40d2-8760-a317c6621d30,1000005,Numbers,OT,21,26,"For Heshbon was the city of Sihon the king of the Amorites, who had fought against the former king of Moab, and taken all his land out of his hand, even to Arnon."
9d2625c5-9fd7-4444-9abb-2475fa3331a4,1000005,Numbers,OT,21,27,"Wherefore they that speak in proverbs say, Come into Heshbon, let the city of Sihon be built and prepared."
82b5f172-e7b0-4ade-bc86-8618dd0e179a,1000005,Numbers,OT,21,28,"For there has a fire gone out of Heshbon, a flame from the city of Sihon: it hath consumed Ar of Moab, and the lords of the high places of Arnon."
1d219e94-c5f3-44a1-af9c-45646fe299af,1000005,Numbers,OT,21,29,"Woe to thee, Moab! thou art undone, O people of Chemosh: he hath given his sons that escaped, and his daughters, into captivity to Sihon king of the Amorites."
6b2a355c-0d04-4f6b-8bd8-9af6942db88b,1000005,Numbers,OT,21,30,"We have shot at them; Heshbon has perished even to Dibon, and we have laid them waste even to Nophah, which reacheth to Medeba."
8ccc20c8-74ac-4643-90fa-78ccf564a21b,1000005,Numbers,OT,21,31,Thus Israel dwelt in the land of the Amorites.
4d135773-63b4-4e09-af94-686380248994,1000005,Numbers,OT,21,32,"And Moses sent to explore Jaazer, and they took its villages, and drove out the Amorites that were there."
e3727d6d-3c31-4a20-a52f-7b0145de012a,1000005,Numbers,OT,21,33,"And they turned and went up by the way of Bashan: and Og the king of Bashan went out against them, he, and all his people, to the battle at Edrei."
fe1c9338-6494-4faf-884f-41f38273b9d2,1000005,Numbers,OT,21,34,"And the LORD said to Moses, Fear him not: for I have delivered him into thy hand, and all his people, and his land; and thou shalt do to him as thou didst to Sihon king of the Amorites, who dwelt at Heshbon."
5e89ae7b-c7d6-4265-b66b-756dcdbb8e4c,1000005,Numbers,OT,21,35,"So they smote him, and his sons, and all his people, until there was none left to him alive: and they possessed his land."
2b32e73b-3903-42dd-b770-13d2a2d09ddb,1000005,Numbers,OT,22,1,"And the children of Israel moved forward, and pitched in the plains of Moab on this side of Jordan by Jericho."
1b6eee14-2a70-42ba-8327-3db578f515c0,1000005,Numbers,OT,22,2,And Balak the son of Zippor saw all that Israel had done to the Amorites.
1688cfdc-b702-429d-a0df-8c7dd5348fa6,1000005,Numbers,OT,22,3,"And Moab was greatly afraid of the people, because they were many: and Moab was distressed because of the children of Israel."
86113558-5e34-48c2-bd93-ab60fc32deee,1000005,Numbers,OT,22,4,"And Moab said to the elders of Midian, Now shall this company lick up all that are around us, as the ox licketh up the grass of the field. And Balak the son of Zippor was king of the Moabites at that time."
aae97f81-ca10-424f-9032-3ed2757280f1,1000005,Numbers,OT,22,5,"He sent messengers therefore to Balaam the son of Beor to Pethor, which is by the river of the land of the children of his people, to call him, saying, Behold, there has a people come out from Egypt: behold, they cover the face of the earth, and they abide over against me:"
ae2036d3-3376-4916-8ef9-c3a4eb6511da,1000005,Numbers,OT,22,6,"Come now therefore, I pray thee, Curse for me this people; for they are too mighty for me: it may be I shall prevail, that we may smite them, and that I may drive them out of the land: for I know that he whom thou blessest is blessed, and he whom thou cursest is cursed."
e5a226e7-f9de-4674-a876-d208193f2690,1000005,Numbers,OT,22,7,"And the elders of Moab and the elders of Midian departed with the rewards of divination in their hand; and they came to Balaam, and spoke to him the words of Balak."
000fab06-9448-4290-8997-071e65a08435,1000005,Numbers,OT,22,8,"And he said to them, Lodge here this night, and I will bring you word again, as the LORD shall speak to me: and the princes of Moab abode with Balaam."
e2ebfc5d-cda4-4e15-8b8d-195317d59f8b,1000005,Numbers,OT,22,9,"And God came to Balaam, and said, What men are these with thee?"
04fb0238-1184-49e7-afa4-e2ae54ba068d,1000005,Numbers,OT,22,10,"And Balaam said to God, Balak the son of Zippor, king of Moab, hath sent to me, saying,"
0170a045-0cef-4731-8b8c-09e66b7cd951,1000005,Numbers,OT,22,11,"Behold, there has a people come out of Egypt, which covereth the face of the earth: come now, curse them for me: it may be I shall be able to overcome them, and drive them out."
ca267813-6a89-4884-bdf6-e1e635433ba7,1000005,Numbers,OT,22,12,"And God said to Balaam, Thou shalt not go with them; thou shalt not curse the people: for they are blessed."
5862f631-3f14-4e5e-bc16-ad2eae360b58,1000005,Numbers,OT,22,13,"And Balaam rose in the morning, and said to the princes of Balak, Depart into your land: for the LORD refuseth to give me leave to go with you."
8f08d8a4-715a-4f6a-80d4-f37f80d03d6b,1000005,Numbers,OT,22,14,"And the princes of Moab rose up, and they went to Balak, and said, Balaam refuseth to come with us."
0d133275-085e-4497-ab26-38e3b47760f1,1000005,Numbers,OT,22,15,"And Balak sent yet again princes, more, and more honorable than they."
e70157f8-2b70-4b96-9407-e5e3e10d9288,1000005,Numbers,OT,22,16,"And they came to Balaam, and said to him, Thus saith Balak the son of Zippor, Let nothing, I pray thee, hinder thee from coming to me:"
209d114d-8255-46d1-8e1e-f0e096684976,1000005,Numbers,OT,22,17,"For I will promote thee to very great honor, and I will do whatever thou sayest to me: come therefore, I pray thee, curse this people for me."
7668c09b-cca3-4228-982d-deeaed9e087b,1000005,Numbers,OT,22,18,"And Balaam answered and said to the servants of Balak, If Balak would give me his house full of silver and gold, I could not go beyond the word of the LORD my God, to do less or more."
384e015b-9af1-446a-9411-e4c700285945,1000005,Numbers,OT,22,19,"Now therefore, I pray you, tarry ye also here this night, that I may know what the LORD will say to me more."
a8baee58-e259-4d02-bec7-25a8b4b3be5d,1000005,Numbers,OT,22,20,"And God came to Balaam at night, and said to him, If the men come to call thee, rise and go with them; but yet the word which I shall say to thee, that shalt thou perform."
db1efc43-a169-4a4c-8274-c85d8fdfb272,1000005,Numbers,OT,22,21,"And Balaam rose in the morning, and saddled his ass, and went with the princes of Moab."
0b896498-bb64-4e74-a34f-056a78a8e651,1000005,Numbers,OT,22,22,"And God's anger was kindled because he went: and the angel of the LORD stood in the way for an adversary against him. Now he was riding upon his ass, and his two servants were with him."
9525e746-39c6-41cc-893f-6df0061a2be0,1000005,Numbers,OT,22,23,"And the ass saw the angel of the LORD standing in the way, and his sword drawn in his hand: and the ass turned aside out of the way, and went into the field: and Balaam smote the ass, to turn her into the way."
831898f6-470b-4fdf-9420-d1be3179c050,1000005,Numbers,OT,22,24,"But the angel of the LORD stood in a path of the vineyards, a wall being on this side, and a wall on that side."
d59d0c7f-6c53-41fe-88cc-f134fdf9d9b0,1000005,Numbers,OT,22,25,"And when the ass saw the angel of the LORD, she thrust herself against the wall, and crushed Balaam's foot against the wall: and he smote her again."
32f22594-ea75-4e2b-bca2-662e580871e3,1000005,Numbers,OT,22,26,"And the angel of the LORD went further, and stood in a narrow place, where was no way to turn either to the right hand or to the left."
bfa1a883-a0da-44b1-8758-fb2124fbfb34,1000005,Numbers,OT,22,27,"And when the ass saw the angel of the LORD, she fell down under Balaam: and Balaam's anger was kindled, and he smote the ass with a staff."
a2002140-fc03-4c37-9d06-b741b10f5dbe,1000005,Numbers,OT,22,28,"And the LORD opened the mouth of the ass, and she said to Balaam, What have I done to thee, that thou hast smitten me these three times?"
8efb6889-5449-4ba1-b6b7-7b5a6e23834e,1000005,Numbers,OT,22,29,"And Balaam said to the ass, Because thou hast mocked me: I would there were a sword in my hand, for now would I kill thee."
3a6b4908-3fa2-42b0-a9a5-10172d76a526,1000005,Numbers,OT,22,30,"And the ass said to Balaam, Am not I thy ass, upon which thou hast rid ever since I was thine to this day? was I ever wont to do so to thee? And he said, Nay."
0e56f03b-2a81-4cf4-82b4-c71dd9a5b0a6,1000005,Numbers,OT,22,31,"Then the LORD opened the eyes of Balaam, and he saw the angel of the LORD standing in the way, and his sword drawn in his hand: and he bowed down his head, and fell flat on his face."
0b625df3-3d09-48f8-84af-b9bff840a21b,1000005,Numbers,OT,22,32,"And the angel of the LORD said to him, Why hast thou smitten thy ass these three times? behold, I went out to withstand thee, because thy way is perverse before me:"
fbf3afcf-7af8-412f-89a6-7c11b286c800,1000005,Numbers,OT,22,33,"And the ass saw me, and turned from me these three times: unless she had turned from me, surely now also I had slain thee, and saved her alive."
314a30f5-d29f-4914-b439-8c3a0681214c,1000005,Numbers,OT,22,34,"And Balaam said to the angel of the LORD, I have sinned; for I knew not that thou stoodest in the way against me: now therefore, if it displeaseth thee, I will return again."
d1501981-452a-48a7-ae4c-4d0e862bca32,1000005,Numbers,OT,22,35,"And the angel of the LORD said to Balaam, Go with the men: but only the word that I shall speak to thee, that thou shalt speak: So Balaam went with the princes of Balak."
f688f47f-2b2d-40aa-b7fc-73bdbd1ba55e,1000005,Numbers,OT,22,36,"And when Balak heard that Balaam had come, he went out to meet him to a city of Moab, which is in the border of Arnon, which is in the utmost limit."
c35ea4d5-0bdd-405d-9997-8ad99ea986f2,1000005,Numbers,OT,22,37,"And Balak said to Balaam, Did I not earnestly send to thee to call thee? why camest thou not to me? am I not able indeed to promote thee to honor?"
1a7b6bc5-45de-4e03-860e-baf478242112,1000005,Numbers,OT,22,38,"And Balaam said to Balak, Lo, I have come to thee: have I now any power at all to say any thing? the word that God putteth in my mouth, that shall I speak."
70d34936-47c6-4bea-a297-4d8f15fc9443,1000005,Numbers,OT,22,39,"And Balaam went with Balak, and they came to Kirjath-huzoth."
cfe91040-84e8-4991-8bdc-dddd1a50dfd6,1000005,Numbers,OT,22,40,"And Balak offered oxen and sheep, and sent to Balaam, and to the princes that were with him."
ecaabc4b-cef6-4ae3-aba5-c756acebae53,1000005,Numbers,OT,22,41,"And it came to pass on the morrow, that Balak took Balaam, and conducted him to the high places of Baal, that thence he might see the utmost part of the people."
294de09b-2548-4c6f-bf3c-ed5e32efdb36,1000005,Numbers,OT,23,1,"And Balaam said to Balak, Build me here seven altars, and prepare me here seven oxen and seven rams."
2ebb58f9-60c2-49c8-8db3-9fd7d3ddfb1c,1000005,Numbers,OT,23,2,And Balak did as Balaam had spoken; and Balak and Balaam offered on every altar a bullock and a ram.
ee38c9d6-6a76-4a01-9765-3a167b8d44ce,1000005,Numbers,OT,23,3,"And Balaam said to Balak, Stand by thy burnt-offering, and I will go: it may be the LORD will come to meet me: and whatever he showeth me I will tell thee. And he went to a high place."
14a43dae-5ddb-4482-9128-8c61e9259e65,1000005,Numbers,OT,23,4,"And God met Balaam: and he said to him, I have prepared seven altars, and I have offered upon every altar a bullock and a ram."
7fd6119d-098b-4b94-84d6-d30ce6717440,1000005,Numbers,OT,23,5,"And the LORD put a word in Balaam's mouth, and said, Return to Balak, and thus thou shalt speak."
8877374e-ceba-4649-9ad8-07a67e0aa708,1000005,Numbers,OT,23,6,"And he returned to him and lo, he stood by his burnt-sacrifice, he, and all the princes of Moab."
745c95d7-4914-42ca-a039-3e1383b71e25,1000005,Numbers,OT,23,7,"And he took up his parable, and said, Balak the king of Moab hath brought me from Aram, out of the mountains of the east, saying, Come, curse Jacob for me, and come, defy Israel."
a7b0eb91-dbce-452c-a9a9-d9ffd12043ce,1000005,Numbers,OT,23,8,"How shall I curse, whom God hath not cursed? or how shall I defy, whom the LORD hath not defied?"
e1aa5f71-f91f-43c5-a7c2-a8cb5dc23e18,1000005,Numbers,OT,23,9,"For from the top of the rocks I see him, and from the hills I behold him: lo, the people shall dwell alone, and shall not be reckoned among the nations."
3fc3f6a2-cdea-4fcb-b7ff-2ea27634202c,1000005,Numbers,OT,23,10,"Who can count the dust of Jacob, and the number of the fourth part of Israel? Let me die the death of the righteous, and let my last end be like his!"
f5104911-195f-407b-bd4f-5c6087161608,1000005,Numbers,OT,23,11,"And Balak said to Balaam, What hast thou done to me? I took thee to curse my enemies, and behold, thou hast blessed them altogether."
05170f92-a0d5-407f-b6c1-85e47b64a0a0,1000005,Numbers,OT,23,12,"And he answered and said, Must I not take heed to speak that which the LORD hath put in my mouth?"
3c3f405e-2db0-4f3f-bdcc-21eb4a55f2c3,1000005,Numbers,OT,23,13,"And Balak said to him, Come, I pray thee, with me to another place, from whence thou mayest see them: thou shalt see but the utmost part of them, and shalt not see them all: and from thence curse them for me."
ab2d15af-9a3a-45b5-bc81-f2e12139d7bf,1000005,Numbers,OT,23,14,"And he brought him into the field of Zophim, to the top of Pisgah, and built seven altars, and offered a bullock and a ram on every altar."
e70cab7e-96a5-4729-a727-bf754f89ec27,1000005,Numbers,OT,23,15,"And he said to Balak, Stand here by thy burnt-offering, while I meet the LORD yonder."
adf5f340-0d98-4c3a-8712-b4773434d4cc,1000005,Numbers,OT,23,16,"And the LORD met Balaam, and put a word in his mouth, and said, Go again to Balak, and say thus."
81b26050-4a0c-44b0-994a-583887d94c0a,1000005,Numbers,OT,23,17,"And when he came to him, behold, he stood by his burnt-offering, and the princes of Moab with him. And Balak said to him, What hath the LORD spoken?"
e4b9072b-2f58-4e52-a7c2-096586436869,1000005,Numbers,OT,23,18,"And he took up his parable, and said, Rise, Balak, and hear; hearken to me, thou son of Zippor:"
1fa72036-15d7-4d26-aed3-0493d2d91195,1000005,Numbers,OT,23,19,"God is not a man, that he should lie; neither the son of man, that he should repent: hath he said, and shall he not do it? or hath he spoke, and shall he not make it good?"
aa90a66e-168c-44e3-83fd-1be55465904a,1000005,Numbers,OT,23,20,"Behold, I have received commandment to bless: and he hath blessed, and I cannot reverse it."
c3d65f97-ce29-4584-a4ec-a631c80d514e,1000005,Numbers,OT,23,21,"He hath not beheld iniquity in Jacob, neither hath he seen perverseness in Israel; the LORD his God is with him, and the shout of a king is among them."
cf4f29eb-01ec-4219-929a-595292220559,1000005,Numbers,OT,23,22,God brought them out of Egypt; he hath as it were the strength of a unicorn.
a9b30695-e431-481d-b89a-73bc4a0ecfe6,1000005,Numbers,OT,23,23,"Surely there is no enchantment against Jacob, neither is there any divination against Israel: according to this time it shall be said of Jacob and of Israel, What hath God wrought!"
2aa5f409-a236-4a3d-9e5b-cd2a39b0ace9,1000005,Numbers,OT,23,24,"Behold, the people shall rise up as a great lion, and lift up himself as a young lion: he shall not lie down until he shall eat of the prey, and drink the blood of the slain."
0e7d1b27-1cdd-423b-b88d-a2dad53fcb80,1000005,Numbers,OT,23,25,"And Balak said to Balaam, Neither curse them at all, nor bless them at all."
87e2a108-b983-48ee-8fe0-69fc8004e4e7,1000005,Numbers,OT,23,26,"But Balaam answered and said to Balak, Did I not tell thee, saying, All that the LORD speaketh, that I must do?"
d4eb1235-0718-4e0c-bc6f-81bd7cdfb148,1000005,Numbers,OT,23,27,"And Balak said to Balaam, Come, I pray thee, I will bring thee to another place; perhaps it will please God that thou mayest from thence curse them for me."
f361bb2e-5d09-49b6-b812-2b3599da87e5,1000005,Numbers,OT,23,28,"And Balak brought Balaam to the top of Peor, that looketh towards Jeshimon."
6a38e596-adec-42cd-a56a-efbb606acbe6,1000005,Numbers,OT,23,29,"And Balaam said to Balak, Build me here seven altars, and prepare me here seven bullocks and seven rams."
2d7af7a5-fe01-4cdc-8b3f-7f564b8ca6d1,1000005,Numbers,OT,23,30,"And Balak did as Balaam had said, and offered a bullock and a ram on every altar."
4c037159-ac6a-49f5-acf3-5c54b50c1460,1000005,Numbers,OT,24,1,"And when Balaam saw that it pleased the LORD to bless Israel, he went not, as at other times, to seek for enchantments, but he set his face toward the wilderness."
9ab90a06-3304-40e3-8dbd-7c8c90199d28,1000005,Numbers,OT,24,2,"And Balaam lifted up his eyes, and he saw Israel abiding in his tents according to their tribes, and the spirit of God came upon him."
8ee0e1ba-e54f-4cd9-a143-6a8f8a8e89c6,1000005,Numbers,OT,24,3,"And he took up his parable, and said, Balaam the son of Beor hath said, and the man whose eyes are open hath said:"
9b326e36-84b7-4d33-a79a-8f1f11a514d0,1000005,Numbers,OT,24,4,"He hath said, who heard the words of God, who saw the vision of the Almighty, falling into a trance, but having his eyes open:"
757ac15f-98cd-42ea-8e73-dd3fcc91437c,1000005,Numbers,OT,24,5,"How goodly are thy tents, O Jacob, and thy tabernacles, O Israel!"
ad652d32-9069-49bf-9635-d75b37ca48f6,1000005,Numbers,OT,24,6,"As the valleys are they spread forth, as gardens by the river's side, as the trees of lign-aloes which the LORD hath planted, and as cedar-trees beside the waters."
30093bd8-0c5f-4f57-a3da-b8698b6b49ef,1000005,Numbers,OT,24,7,"He shall pour the water out of his buckets, and his seed shall be in many waters, and his king shall be higher than Agag, and his kingdom shall be exalted."
30ca8a43-7ffa-4a71-8b4d-c817c6721a80,1000005,Numbers,OT,24,8,"God brought him forth from Egypt; he hath as it were the strength of a unicorn: he shall eat up the nations his enemies, and shall break their bones, and pierce them through with his arrows."
85c07341-7e46-467c-996e-4bb915f6cd66,1000005,Numbers,OT,24,9,"He couched, he lay down as a lion, and as a great lion: who shall rouse him? Blessed is he that blesseth thee, and cursed is he that curseth thee."
24462f28-3aef-4568-9a69-524447c9c362,1000005,Numbers,OT,24,10,"And Balak's anger was kindled against Balaam, and he smote his hands together: and Balak said to Balaam, I called thee to curse my enemies, and behold, thou hast altogether blessed them these three times."
0cec00a0-93d1-4ad9-bcfc-da4ffa8390d6,1000005,Numbers,OT,24,11,"Therefore now flee thou to thy place: I thought to promote thee to great honor; but lo, the LORD hath kept thee back from honor."
ccdda5cb-57ac-4588-99c2-371df4a1750f,1000005,Numbers,OT,24,12,"And Balaam said to Balak, Did I not speak also to thy messengers whom thou sentest to me, saying,"
a2d19f6f-5101-4dc3-9e32-62fec90a1795,1000005,Numbers,OT,24,13,"If Balak would give me his house full of silver and gold, I could not go beyond the commandment of the LORD, to do either good or bad of my own mind; but what the LORD saith, that will I speak?"
54d25f2d-5bf1-4563-9ce1-32452de7f474,1000005,Numbers,OT,24,14,"And now, behold, I go to my people: come therefore, I will advertise thee what this people will do to thy people in the latter days."
977022f7-72d4-46a4-b9c4-6f355cc1565c,1000005,Numbers,OT,24,15,"And he took up his parable, and said, Balaam the son of Beor hath said, and the man whose eyes are open hath said:"
308da18d-d51b-4f53-969e-ef24f2f6725a,1000005,Numbers,OT,24,16,"He hath said, who heard the words of God, and knew the knowledge of the Most High, who saw the vision of the Almighty, falling into a trance, but having his eyes open:"
a5514af1-8cd4-42fb-9129-99adb5bae100,1000005,Numbers,OT,24,17,"I shall see him, but not now: I shall behold him, but not nigh: there shall come a Star out of Jacob, and a Scepter shall rise out of Israel, and shall smite the corners of Moab, and destroy all the children of Sheth."
8352c42b-3d74-420b-8e8e-9c89214cf00c,1000005,Numbers,OT,24,18,"And Edom shall be a possession, Seir also shall be a possession for his enemies; and Israel shall do valiantly."
6ec62bcd-fcfb-4d6d-a838-9e024f57d94c,1000005,Numbers,OT,24,19,"Out of Jacob shall come he that shall have dominion, and shall destroy him that remaineth of the city."
cd2c4ba0-ef63-43d5-8c2e-5c51b17bff39,1000005,Numbers,OT,24,20,"And when he looked on Amalek, he took up his parable, and said, Amalek was the first of the nations, but his latter end shall be that he shall perish for ever."
87068621-cf8e-464a-aff6-77cf607be1ee,1000005,Numbers,OT,24,21,"And he looked on the Kenites, and took up his parable, and said, Strong is thy dwelling-place, and thou puttest thy nest in a rock."
5fb79d50-769b-4f70-8d89-2c9250b45166,1000005,Numbers,OT,24,22,"Nevertheless, the Kenite shall be wasted, until Asher shall carry thee away captive."
500f5754-a2a0-4097-94da-c139f293c310,1000005,Numbers,OT,24,23,"And he took up his parable, and said, Alas, who shall live when God doeth this!"
f9b77fae-9659-4f65-88af-05d876b06a28,1000005,Numbers,OT,24,24,"And ships shall come from the coast of Chittim, and shall afflict Ashur, and shall afflict Eber, and he also shall perish for ever."
8b42de3d-5d57-4ba2-9cbb-a9c6351a7fb5,1000005,Numbers,OT,24,25,"And Balaam arose, and went and returned to his place: and Balak also went his way."
98ba26b9-5094-4373-b31c-ef92944df5d2,1000005,Numbers,OT,25,1,"And Israel abode in Shittim, and the people began to commit lewdness with the daughters of Moab."
5dae0e47-6119-4a4f-a6cd-e06db6699e9d,1000005,Numbers,OT,25,2,"And they called the people to the sacrifices of their gods: and the people ate, and bowed down to their gods."
5f4719d7-f210-4953-a05c-0de7bf6bb82c,1000005,Numbers,OT,25,3,And Israel joined himself to Baal-peor: and the anger of the LORD was kindled against Israel.
f259ae58-abf1-4af9-a39b-fcc17ec34eca,1000005,Numbers,OT,25,4,"And the LORD said to Moses, Take all the heads of the people, and hang them up before the LORD against the sun, that the fierce anger of the LORD may be turned away from Israel."
d52bf2b6-bfee-40dc-844c-6686f6e10159,1000005,Numbers,OT,25,5,"And Moses said to the judges of Israel, Slay ye every one his men that were joined to Baal-peor."
2ed6ac29-a24b-4f39-ac25-430362810a75,1000005,Numbers,OT,25,6,"And, behold, one of the children of Israel came and brought to his brethren a Midianitish woman in the sight of Moses, and in the sight of all the congregation of the children of Israel, who were weeping before the door of the tabernacle of the congregation."
905a327c-1d8b-4990-bb0b-16bd07ce57ea,1000005,Numbers,OT,25,7,"And when Phinehas, the son of Eleazar, the son of Aaron the priest, saw it, he rose from among the congregation, and took a javelin in his hand;"
a5022a19-2766-4c5f-a6d8-c1c54ff60612,1000005,Numbers,OT,25,8,"And he went after the man of Israel into the tent, and thrust both of them through, the man of Israel, and the woman through her belly: So the plague was stayed from the children of Israel."
e656c44d-531c-4327-a3ad-9d696983f9d7,1000005,Numbers,OT,25,9,And those that died in the plague were twenty and four thousand.
75e522b0-5be6-4d6b-8433-190a664a88d2,1000005,Numbers,OT,25,10,"And the LORD spoke to Moses, saying,"
40c3e102-e95e-4b79-ab49-9a8c19cd6430,1000005,Numbers,OT,25,11,"Phinehas, the son of Eleazar, the son of Aaron the priest, hath turned my wrath away from the children of Israel, (while he was zealous for my sake among them,) that I consumed not the children of Israel in my jealousy."
23fe9601-bff3-415b-8253-3780735811da,1000005,Numbers,OT,25,12,"Wherefore say, Behold, I give to him my covenant of peace."
935c64c3-5bf6-4702-82a7-9d781de8d620,1000005,Numbers,OT,25,13,"And he shall have it, and his seed after him, even the covenant of an everlasting priesthood; because he was zealous for his God, and made an atonement for the children of Israel."
9b6ce917-b53b-4cb4-b004-e94cffe1dfa9,1000005,Numbers,OT,25,14,"Now the name of the Israelite that was slain, even that was slain with the Midianitish woman, was Zimri, the son of Salu, a prince of a chief house among the Simeonites."
483b669e-ba18-4338-a862-6923ee72d228,1000005,Numbers,OT,25,15,"And the name of the Midianitish woman that was slain was Cozbi the daughter of Zur; he was head over a people, and of a chief house in Midian."
f615daae-c7ac-4b3b-a1bc-3f85e3b0aacf,1000005,Numbers,OT,25,16,"And the LORD spoke to Moses, saying,"
8906ec9a-9f6f-4f30-a619-41fdb82cef45,1000005,Numbers,OT,25,17,"Distress the Midianites, and smite them:"
ce74a418-2d9b-4b67-b4ec-81f70eca1d70,1000005,Numbers,OT,25,18,"For they distress you with their wiles, with which they have beguiled you in the matter of Peor, and in the matter of Cozbi, the daughter of a prince of Midian their sister, who was slain in the day of the plague for Peor's sake."
7f879781-fb0b-449f-96a5-55a875ff3b35,1000005,Numbers,OT,26,1,"And it came to pass after the plague, that the LORD spoke to Moses, and to Eleazar the son of Aaron the priest, saying,"
275985e3-37f5-4bdf-aa44-750bd50abdc0,1000005,Numbers,OT,26,2,"Take the sum of all the congregation of the children of Israel, from twenty years old and upward, throughout their fathers' house, all that are able to go to war in Israel."
c718f556-fd32-4056-a3a0-12957b5e16cc,1000005,Numbers,OT,26,3,"And Moses and Eleazar the priest spoke with them in the plains of Moab by Jordan near Jericho, saying,"
dae5a5d4-fbc5-4ff0-9226-0248bd46d86a,1000005,Numbers,OT,26,4,"Take the sum of the people, from twenty years old and upward; as the LORD commanded Moses and the children of Israel, who went forth from the land of Egypt."
d8a37cef-3cbb-4e8c-b922-0cae0b918f17,1000005,Numbers,OT,26,5,"Reuben the eldest son of Israel: the children of Reuben; Hanoch, of whom cometh the family of the Hanochites: Of Phallu, the family of the Phalluites:"
b05bb029-737f-4fbd-9a1f-6f5885003a7e,1000005,Numbers,OT,26,6,"Of Hezron, the family of the Hezronites: of Carmi, the family of the Carmites."
fbe30fcc-beab-46d9-b579-c32c14e9fbaa,1000005,Numbers,OT,26,7,These are the families of the Reubenites: and they that were numbered of them were forty and three thousand and seven hundred and thirty.
71168e7c-9657-4b45-88e8-ae6448ab9960,1000005,Numbers,OT,26,8,And the sons of Phallu; Eliab.
e00d2ddb-5c9d-407f-bedd-6456cab9d28c,1000005,Numbers,OT,26,9,"And the sons of Eliab; Nemuel, and Dathan, and Abiram. This is that Dathan and Abiram, who were famous in the congregation, who strove against Moses and against Aaron in the company of Korah, when they strove against the LORD:"
141a41d4-f066-402c-983e-6250680f3822,1000005,Numbers,OT,26,10,"And the earth opened her mouth, and swallowed them up together with Korah, when that company died, when the fire devoured two hundred and fifty men: and they became a sign."
b53f0578-50e9-41c7-8ec0-25b1651158a1,1000005,Numbers,OT,26,11,Notwithstanding the children of Korah died not.
6bcc7b85-fbcf-4a48-b9b6-1bad35eb0f58,1000005,Numbers,OT,26,12,"The sons of Simeon after their families: of Nemuel, the family of the Nemuelites: of Jamin, the family of the Jaminites: of Jachin, the family of the Jachinites:"
5ddafbd6-671d-4580-84fe-5a6337a3e757,1000005,Numbers,OT,26,13,"Of Zerah, the family of the Zarhites: of Shaul, the family of the Shaulites."
bfc18d0d-2dcb-442c-82dd-d262ebbd5acd,1000005,Numbers,OT,26,14,"These are the families of the Simeonites, twenty and two thousand and two hundred."
e4bbc7fb-d048-4286-a4b0-c659e689294f,1000005,Numbers,OT,26,15,"The children of Gad after their families: of Zephon, the family of the Zephonites: of Haggai, the family of the Haggites: of Shuni, the family of the Shunites:"
3cd10c48-ce50-4af2-b284-5babfd5a5aa1,1000005,Numbers,OT,26,16,"Of Ozni, the family of the Oznites: of Eri, the family of the Erites:"
0e6108d1-6b3b-49c4-b174-fb2aef59b19b,1000005,Numbers,OT,26,17,"Of Arod, the family of the Arodites: of Areli, the family of the Arelites."
